"Kinase.Gene","aveSubstrateLog2FC","mS","Enrichment","m","z.score","p.value","p.adjust","status","Substrate.Gene","Substrate.Mod","Source","log2FC"
"147","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MKI67","S1861","NetworKIN",0.667226666666663
"148","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NUP210","S1874","NetworKIN",-0.00257666666666594
"149","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCOR1","S1977","NetworKIN",0.197373333333333
"150","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCOR1","S1981","NetworKIN",0.185818666666665
"151","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CETN2","S20","NetworKIN",0.0846000000000059
"152","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NUCKS1","S204","NetworKIN",-0.394725555555556
"153","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","GTF2I","S210","NetworKIN",0.241332000000002
"154","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MKI67","S2105","NetworKIN",-0.223566666666666
"155","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","USP10","S211","NetworKIN",-0.131183333333334
"156","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCOR1","S2120","NetworKIN",0.213679999999997
"157","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NUCKS1","S214","NetworKIN",-0.342893333333333
"158","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCOR1","S2151","NetworKIN",0.136966666666666
"159","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCOR1","S2184","NetworKIN",0.609793333333337
"160","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MEF2C","S222","NetworKIN",-0.391233333333332
"161","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NUCKS1","S223","NetworKIN",0.0054837333333313
"162","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCOR1","S224","NetworKIN",-0.149147083333334
"163","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NPM1","S227","NetworKIN",0.659466666666666
"164","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LYN","S228","NetworKIN",0.252977333333331
"165","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TFDP1","S23","NetworKIN",0.213733333333334
"166","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MKI67","S2344","NetworKIN",-0.0408533333333336
"167","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MKI67","S2466","NetworKIN",0.221424333333331
"168","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TACC3","S250","NetworKIN",0.0240000000000054
"169","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PSMF1","S252","NetworKIN",0.601613333333338
"170","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MKI67","S2588","NetworKIN",-0.0259799999999996
"171","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MCM2","S27","NetworKIN",0.124441666666664
"172","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NSFL1C","S272","NetworKIN",0.29198333333333
"173","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MKI67","S2783","NetworKIN",0.148463333333332
"174","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MNAT1","S279","NetworKIN",-0.300083333333333
"175","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MKI67","S2828","NetworKIN",-0.254433333333333
"176","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RMI1","S292","NetworKIN",0.309399999999999
"177","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TPX2","S293","NetworKIN",1.14843333333334
"178","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","BLM","S304","NetworKIN",0.21543333333333
"179","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","INCENP","S306","NetworKIN",-0.248686666666667
"180","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MKI67","S308","NetworKIN",0.116490666666666
"181","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ANAPC2","S314","NetworKIN",0.12346666666667
"182","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PSMD1","S315","NetworKIN",-0.259956666666667
"183","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TACC3","S317","NetworKIN",-0.175666666666667
"184","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MCM4","S32","NetworKIN",-0.0332783333333307
"185","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NFYA","S326","NetworKIN",-0.177206666666667
"186","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ATAD2","S327","NetworKIN",-0.0313459999999997
"187","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ATAD2","S342","NetworKIN",0.125973333333335
"188","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TMPO","S354","NetworKIN",0.373049999999999
"189","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MKI67","S357","NetworKIN",0.0441100000000018
"190","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CSNK1E","S363","NetworKIN",0.0267333333333337
"191","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LMNB1","S391","NetworKIN",0.0426199999999938
"192","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CDC20","S41","NetworKIN",0.277093333333337
"193","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MCM2","S41","NetworKIN",-0.00185933333333355
"194","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CHAF1B","S410","NetworKIN",0.125143333333337
"195","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RBL2","S413","NetworKIN",0.0745666666666678
"196","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LMNA","S414","NetworKIN",0.294604444444446
"197","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RANGAP1","S428","NetworKIN",0.585019999999999
"198","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CHAF1B","S429","NetworKIN",0.181034666666665
"199","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NBN","S432","NetworKIN",-0.455833333333333
"200","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TTK","S436","NetworKIN",0.307916666666672
"201","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RANGAP1","S442","NetworKIN",-0.195200000000001
"202","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","OIP5","S48","NetworKIN",-0.348033333333333
"203","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TPX2","S486","NetworKIN",0.582226666666665
"204","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","DTL","S490","NetworKIN",-0.191396333333336
"205","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","DTL","S512","NetworKIN",-0.216053333333334
"206","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CHAF1B","S538","NetworKIN",0.09863333333333
"207","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PSMA5","S56","NetworKIN",0.247206666666672
"208","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","VIM","S56","NetworKIN",0.349650000000001
"209","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCL","S563","NetworKIN",-0.149683333333333
"210","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CLASP1","S572","NetworKIN",0.358232500000005
"211","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","KHDRBS1","S58","NetworKIN",-0.0343046666666671
"212","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MKI67","S584","NetworKIN",-0.184433333333334
"213","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PBK","S59","NetworKIN",0.911333333333335
"214","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","S608","NetworKIN",0.00107333333333483
"215","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","S612","NetworKIN",-0.131663749999999
"216","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PARN","S619","NetworKIN",-0.0795546666666668
"217","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RBL2","S639","NetworKIN",-0.10945
"218","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","UIMC1","S653","NetworKIN",-0.00679833333333355
"219","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCL","S67","NetworKIN",0.0228651666666661
"220","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","GTF2I","S674","NetworKIN",-0.215866666666667
"221","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","OFD1","S686","NetworKIN",-0.327333333333334
"222","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","STAT3","S727","NetworKIN",0.22528
"223","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","S780","NetworKIN",-0.0750733333333333
"224","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","S788","NetworKIN",0.0807500000000042
"225","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","S795","NetworKIN",0.403920799999999
"226","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CEP76","S83","NetworKIN",0.161066666666661
"227","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","GTF2I","S831","NetworKIN",-0.0773000000000002
"228","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","UBA1","S835","NetworKIN",-0.162399999999999
"229","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RBL2","S952","NetworKIN",0.447633333333331
"230","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCOR1","S999","NetworKIN",0.119738333333339
"231","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CDC20","T106","NetworKIN",0.612883333333334
"232","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ATAD2","T1152","NetworKIN",0.0177066666666667
"233","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCOR1","T1367","NetworKIN",0.726006666666665
"234","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TMPO","T160","NetworKIN",0.0359816666666666
"235","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NUCKS1","T179","NetworKIN",0.174766666666668
"236","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NUP210","T1844","NetworKIN",-0.262666666666666
"237","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","MCM4","T19","NetworKIN",0.212096666666664
"238","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NUCKS1","T202","NetworKIN",-0.579372666666667
"239","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","GORASP1","T216","NetworKIN",0.140709999999996
"240","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","INCENP","T219","NetworKIN",-0.354673333333334
"241","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","GORASP2","T225","NetworKIN",1.01488166666666
"242","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCOR1","T2396","NetworKIN",0.0720999999999967
"243","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PSMD1","T273","NetworKIN",0.121566666666666
"244","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PSMD1","T311","NetworKIN",-0.256475
"245","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","T356","NetworKIN",0.136723333333337
"246","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SKA3","T360","NetworKIN",-0.356773333333333
"247","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PARP1","T368","NetworKIN",0.124716666666661
"248","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CDC5L","T377","NetworKIN",0.506866666666662
"249","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CDC5L","T430","NetworKIN",0.230015
"250","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CHAF1B","T433","NetworKIN",0.0382500000000018
"251","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CDC5L","T438","NetworKIN",0.200950833333331
"252","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PRC1","T470","NetworKIN",0.443446666666664
"253","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","DTL","T516","NetworKIN",-0.216053333333334
"254","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TRIM28","T541","NetworKIN",0.179276666666664
"255","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","GTF2I","T558","NetworKIN",0.165553333333339
"256","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LMNB1","T575","NetworKIN",-0.224113333333333
"257","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RBL2","T642","NetworKIN",-0.0299999999999999
"258","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CDC20","T70","NetworKIN",0.400566666666667
"259","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TMPO","T74","NetworKIN",-0.00485456666666749
"260","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCL","T76","NetworKIN",0.834902222222221
"261","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","T821","NetworKIN",0.0370766666666622
"262","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","T826","NetworKIN",0.1148
"263","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RBL2","T986","NetworKIN",-0.501450000000001
"264","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","FLNA","S1084","PhosphoSitePlus",0.0199766666666622
"265","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RCC1","S11","PhosphoSitePlus",-0.0639416666666661
"266","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ADD1","S12","PhosphoSitePlus",0.0161133333333364
"267","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NME1","S120","PhosphoSitePlus",0.267266666666662
"268","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PHF8","S120","PhosphoSitePlus",-0.112906666666666
"269","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TOP2A","S1213","PhosphoSitePlus",0.389300000000005
"270","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","EIF4G1","S1231","PhosphoSitePlus",0.497502333333332
"271","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TOP2A","S1247","PhosphoSitePlus",-0.226162583333333
"272","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RSF1","S1375","PhosphoSitePlus",-0.164921666666667
"273","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TOP2A","S1393","PhosphoSitePlus",0.378688333333338
"274","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NSFL1C","S140","PhosphoSitePlus",0.174136666666672
"275","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TOP2B","S1424","PhosphoSitePlus",0.591683333333333
"276","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","FLNA","S1459","PhosphoSitePlus",-0.108666666666667
"277","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TCOF1","S156","PhosphoSitePlus",-0.393808333333334
"278","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CDK7","S164","PhosphoSitePlus",0.0135850000000014
"279","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TP53BP1","S1678","PhosphoSitePlus",0.314616666666666
"280","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NUCKS1","S181","PhosphoSitePlus",0.285665833333331
"281","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","POLR2A","S1920","PhosphoSitePlus",-0.030853333333334
"282","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RRM2","S20","PhosphoSitePlus",0.253599999999994
"283","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ELAVL1","S202","PhosphoSitePlus",0.217328666666671
"284","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CSNK2B","S209","PhosphoSitePlus",-0.15395
"285","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LIG3","S210","PhosphoSitePlus",0.392266666666665
"286","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ABI1","S216","PhosphoSitePlus",0.126913333333331
"287","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","HNRNPK","S216","PhosphoSitePlus",0.160316666666662
"288","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LMNA","S22","PhosphoSitePlus",0.302274999999995
"289","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NUP50","S221","PhosphoSitePlus",0.0168866666666694
"290","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RANBP2","S2280","PhosphoSitePlus",-0.0807233333333328
"291","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LMNB1","S23","PhosphoSitePlus",0.297629999999996
"292","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","S249","PhosphoSitePlus",-0.083068666666666
"293","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SSR1","S268","PhosphoSitePlus",0.282139999999998
"294","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CREB1","S271","PhosphoSitePlus",0.00608333333333154
"295","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SQSTM1","S272","PhosphoSitePlus",0.0383158333333306
"296","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RUNX1","S276","PhosphoSitePlus",0.242707916666663
"297","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SLC9A3R1","S280","PhosphoSitePlus",0.0074005555555511
